State,year,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,LSAD,ALAND,AWATER,variable,light_gini,top_10_sh,Gini,Top10_adj,Top5_adj,Top1_adj,top_5_sh,top_1_sh
Louisiana,2015,22,01629543,0400000US22,22,LA,00,111897594374,23753621895,lpp_2010,0.762109754337496,70.6396265732059,0.617301106,44.4943924,30.66222382,15.38257504,62.4646983247571,44.5312738021042
Maine,2015,23,01779787,0400000US23,23,ME,00,79887426037,11746549764,lpp_2010,0.787839435818205,73.0721958280533,0.559729338,43.45114517,29.00294495,12.98926067,65.9482352388339,53.1506090238851
Maryland,2015,24,01714934,0400000US24,24,MD,00,25151100280,6979966958,lpp_2010,0.83055594427124,79.2930138046155,0.592525721,41.94628906,30.77884674,15.67071438,72.711738545811,56.568230482028
Massachusetts,2015,25,00606926,0400000US25,25,MA,00,20205125364,7129925486,lpp_2010,0.770374237098033,72.0396200896858,0.646632195,54.39123535,41.7870369,25.55459976,63.9548938812202,45.4877042550058
Michigan,2015,26,01779789,0400000US26,26,MI,00,146600952990,103885855702,lpp_2010,0.790053374756999,74.0321582527084,0.606324792,49.67564392,35.01082993,18.19382095,67.106763165207,52.2299623512679
Minnesota,2015,27,00662849,0400000US27,27,MN,00,206228939448,18945217189,lpp_2010,0.668794140004459,57.5070824805337,0.594008923,44.90757751,34.29383087,18.11301613,47.5214350880915,31.0238799467923
Mississippi,2015,28,01779790,0400000US28,28,MS,00,121533519481,3926919758,lpp_2010,0.65084553978184,57.6716995404243,0.585911691,47.12520599,31.13806915,14.47145081,48.6314504518423,33.280409353088
Missouri,2015,29,01779791,0400000US29,29,MO,00,178050802184,2489425460,lpp_2010,0.684568371943468,61.1782397372587,0.602722347,46.31457901,33.08013535,17.69504166,52.393734639104,37.1460877468567
Montana,2015,30,00767982,0400000US30,30,MT,00,376962738765,3869208832,lpp_2010,0.745986921171915,66.1432841741672,0.607762694,44.51119614,31.26495361,15.93642426,55.5068034686968,35.1989535389438
Nebraska,2015,31,01779792,0400000US31,31,NE,00,198956658395,1371829134,lpp_2010,0.726779836283428,65.2139700284637,0.584089756,38.21014404,27.37516212,14.11486435,55.6061879244802,35.0770689102591
Nevada,2015,32,01779793,0400000US32,32,NV,00,284329506470,2047206072,lpp_2010,0.884533243330651,85.0204981162517,0.681216896,55.74204636,41.97156906,26.44644165,77.5263844942276,56.2793615061533
New Hampshire,2015,33,01779794,0400000US33,33,NH,00,23189413166,1026675248,lpp_2010,0.758318758740846,69.3570743863033,0.583752632,41.81061554,31.5073185,15.96047688,60.0491254704881,40.9764901826461
New Jersey,2015,34,01779795,0400000US34,34,NJ,00,19047825980,3544860246,lpp_2010,0.839690539147989,80.2718434298257,0.642048955,50.64604568,37.49335098,20.92817116,73.0635289592181,53.0093986133555
New Mexico,2015,35,00897535,0400000US35,35,NM,00,314196306401,728776523,lpp_2010,0.775862291058736,69.6897047442131,0.588288665,46.06567764,29.9288311,13.64789391,59.261863093767,37.4666575634406
New York,2015,36,01779796,0400000US36,36,NY,00,122049149763,19246994695,lpp_2010,0.754104556718339,69.4050409696104,0.706633985,60.45296097,49.83629227,32.93597412,61.1549998092034,43.8230993266114
North Carolina,2015,37,01027616,0400000US37,37,NC,00,125923656064,13466071395,lpp_2010,0.720658363910481,66.0853586359383,0.6023615,49.16025543,34.86691666,17.68014145,58.0012058291111,42.0494356157304
North Dakota,2015,38,01779797,0400000US38,38,ND,00,178707534813,4403267548,lpp_2010,0.767461135704251,70.6498081327999,0.582058907,36.35244751,27.20353889,14.24692154,60.3006003423372,34.8718672608615
Ohio,2015,39,01085497,0400000US39,39,OH,00,105828882568,10268850702,lpp_2010,0.775685469686013,72.7604186290833,0.571544111,44.84924316,31.35451508,15.90627289,65.4791283371189,48.0412577300716
Oklahoma,2015,40,01102857,0400000US40,40,OK,00,177662925723,3374587997,lpp_2010,0.686738483508716,61.2112616052789,0.606924415,39.93149185,28.51789093,15.22701836,51.8886855923427,34.6603320635039
Oregon,2015,41,01155107,0400000US41,41,OR,00,248606993270,6192386935,lpp_2010,0.834198455451725,78.5918534619218,0.590796411,47.36673355,34.06438065,16.76924896,71.1498479478052,52.7884937477929
Pennsylvania,2015,42,01779798,0400000US42,42,PA,00,115884442321,3394589990,lpp_2010,0.781093560792078,73.1069795195436,0.607177615,46.49786758,34.48542023,18.44634438,65.5737668334439,48.6622976923816
Rhode Island,2015,44,01219835,0400000US44,44,RI,00,2677779902,1323670487,lpp_2010,0.74277205031366,68.7341179375762,0.587522864,44.70718765,31.94742393,16.04926682,58.8853599398683,36.9683866273183
South Carolina,2015,45,01779799,0400000US45,45,SC,00,77864918488,5075218778,lpp_2010,0.678344689724391,60.4530273445632,0.593277931,49.53567505,33.79034805,16.44318008,51.2168501996255,35.2836108524709
South Dakota,2015,46,01785534,0400000US46,46,SD,00,196346981786,3382720225,lpp_2010,0.657850604362637,56.2569312143791,0.61209166,41.91311264,31.03422546,17.39334869,46.0055018327148,27.9773775763426
Tennessee,2015,47,01325873,0400000US47,47,TN,00,106802728188,2350123465,lpp_2010,0.719795980673569,65.9600904275227,0.609000266,47.98495865,34.06996536,18.28820038,58.0446081992837,42.6494577897893
Texas,2015,48,01779801,0400000US48,48,TX,00,676653171537,19006305260,lpp_2010,0.797480007078028,74.3455964940966,0.648670733,47.96081161,36.82888794,21.0781517,65.6810580142313,44.4606294989331
Utah,2015,49,01455989,0400000US49,49,UT,00,212886221680,6998824394,lpp_2010,0.812522123096246,74.749139609034,0.601142526,42.41170502,31.2261467,16.88419724,65.1899150944354,43.1756912946812
Vermont,2015,50,01779802,0400000US50,50,VT,00,23874175944,1030416650,lpp_2010,0.682695558898897,59.3145695697062,0.580859721,41.9821434,29.38171387,14.18119335,48.5866856207986,28.7992836067436
Virginia,2015,51,01779803,0400000US51,51,VA,00,102257717110,8528531774,lpp_2010,0.755798986984999,69.8487786664271,0.59659946,43.76507568,32.34256363,15.97865677,62.2470057174131,45.9952664231874
Washington,2015,53,01779804,0400000US53,53,WA,00,172112588220,12559278850,lpp_2010,0.839182936916511,79.0963578514591,0.606858194,48.22060776,37.47967529,20.6404686,71.7728776214435,54.1379207599596
West Virginia,2015,54,01779805,0400000US54,54,WV,00,62266474513,489028543,lpp_2010,0.753957363914882,69.8323725362754,0.548023045,47.06981659,30.06388855,13.59827995,61.2091518707327,40.9573012497152
Wisconsin,2015,55,01779806,0400000US55,55,WI,00,140290039723,29344951758,lpp_2010,0.699177170282996,62.5923103736377,0.582054138,43.27049255,31.04333687,16.44709969,53.8815750040153,37.7741286041843
Wyoming,2015,56,01779807,0400000US56,56,WY,00,251458544898,1867670745,lpp_2010,0.776319917136747,70.9351788350142,0.658986568,45.84344864,36.7158165,25.03694916,61.117236344301,37.0990529296867
